ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[73.5, 42.7]",,,,,,,,,,,0.042064,,,,,,,,,,,,,5fb85ae6-46c2-42f3-a443-71e05b82006f,3816,,"[73.5, 42.7]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Felip Selma,27204.0,Left Defensive Midfield,161,Getafe,216,"['5f0d2310-84f2-4210-a8b5-224c59febefa', '94b47536-4073-40bc-9019-ead5772521ab']",31,,,,,,,,,,,,,,,,,Getafe,216,00:42:31.808,Carry,,2014/2015
,,,,"[70.2, 19.1]",,,,,,,,,,,0.641068,,,,,,,,,,,,,6f03e2a1-8c39-48e6-8870-474e6c4823c8,3819,,"[68.9, 20.4]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Defensive Midfield,161,Getafe,216,"['211b7885-4450-4401-82f9-c2287d7030a0', '5a6ac006-8e43-4b8f-9d16-5dbd6a77fb61']",33,,,,,,,,,,,,,,,,,Getafe,216,00:42:33.391,Carry,,2014/2015
,,,,"[72.4, 4.9]",,,,,,,,,,,0.240526,,,,,,,,,,,,,44b5766c-c7f8-498b-b487-9998bbff44cc,3822,,"[72.4, 4.9]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Lago Soto,27054.0,Left Back,161,Getafe,216,"['9c16f8e1-9b99-4ae6-bb96-2149713bcc48', 'c6b5bd32-d49c-4fbe-a82f-604049ffec81']",35,,,,,,,,,,,,,,,,,Getafe,216,00:42:35.029,Carry,,2014/2015
,,,,"[66.7, 9.1]",,,,,,,,,,,0.741237,,,,,,,,,,,,,9d2aa53d-bcb5-426c-937e-959b72a57761,3825,,"[66.7, 9.1]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Defensive Midfield,161,Getafe,216,"['b99f4b3f-e831-471b-be51-efb9e9fc708c', 'f76699c7-fc88-4a91-b060-8adfc93f3a73']",36,,,,,,,,,,,,,,,,,Getafe,216,00:42:36.593,Carry,,2014/2015
,,,,"[74.2, 15.3]",,,,,,,,,,,3.239325,,,,,,,,,,,,,3f9644d4-5def-4ad3-9546-6ec801766462,3828,,"[73.0, 18.6]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,161,Getafe,216,"['8abb9c1d-b105-4c20-8830-0b691cd79ab6', 'c41c46ef-cdc7-40a5-9b5a-a83ca64768d3']",38,,,,,,,,,,,,,,,,,Getafe,216,00:42:38.253,Carry,,2014/2015
,,,,"[63.5, 9.1]",,,,,,,,,,,0.880342,,,,,,,,,,,,,2ec11cd7-fe3c-40d0-8fa8-1ce3a5eb7024,3831,,"[63.5, 10.3]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Defensive Midfield,161,Getafe,216,"['b6e883d9-23c4-4afd-8df6-aef0862f65a9', 'e878e8b8-6617-4ee5-8cac-858bb4e05171']",42,,,,,,,,,,,,,,,,,Getafe,216,00:42:42.751,Carry,,2014/2015
,,,,"[79.0, 13.1]",,,,,,,,,,,0.159998,,,,,,,,,,,,,6629d6be-ed21-47e4-a4b6-91ceb824b283,3834,,"[79.0, 13.1]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Left Wing,161,Getafe,216,"['97351a2a-f4ff-429d-9523-616c0745090d', 'c5fbafe6-0f9e-413e-94a0-2da8357daaba']",44,,,,,,,,,,,,,,,,,Getafe,216,00:42:44.245,Carry,,2014/2015
,,,,"[70.6, 1.4]",,,,,,,,,,,0.160047,,,,,,,,,,,,,94f8ae04-e956-4894-ad8a-6b86a7e4da23,3837,,"[70.6, 1.4]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Right Wing,161,Getafe,216,"['4e53d5bd-4bf8-484a-8072-9e39acf561a6', 'b757d7c2-d4b2-4cf5-ad4f-6385c8943b37']",45,,,,,,,,,,,,,,,,,Getafe,216,00:42:45.665,Carry,,2014/2015
,,,,"[82.0, 14.5]",,,,,,,,,,,0.586107,,,,,,,,,,,,,a5366f35-d50e-4e67-a257-4ea5c488b278,3842,,"[80.2, 13.7]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Left Wing,161,Getafe,216,"['1a496733-54da-4cbb-8a05-ca0d65acf973', '77727360-b316-4d5f-8c3b-9d8983d8c360', 'c4df344c-683d-4e66-9e3c-089d47e2c1af']",48,,,,,,,,,,,,,,,,,Getafe,216,00:42:48.170,Carry,True,2014/2015
,,,,"[107.1, 71.7]",,,,,,,,,,,1.476214,,,,,,,,,,,,,c2ba354f-e1bf-4ba0-9cf2-c2c581ef1c75,3852,,"[106.2, 69.7]",265963,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Iván López Álvarez,6780.0,Center Forward,163,Getafe,216,"['6d3b386c-1c5a-4b3a-9a15-102a438b46e3', '94767084-f39b-4e6c-bf18-10ef4f656efd']",57,,,,,,,,,,,,,,,,,Getafe,216,00:43:57.290,Carry,,2014/2015
,,,,"[95.7, 68.9]",,,,,,,,,,,0.312399,,,,,,,,,,,,,136605ca-e998-4dea-b8eb-d8200eefc363,3857,,"[93.3, 68.9]",265963,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Lacen,6745.0,Right Defensive Midfield,164,Getafe,216,"['1348aaf0-7bc3-4302-b124-760d5b68a25d', '8e06effd-261b-4c1e-b841-444d95bd4772']",20,,,,,,,,,,,,,,,,,Getafe,216,00:44:20.680,Carry,,2014/2015
,,,,"[106.6, 68.3]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,2721d40a-1504-40af-9467-526a4b04ecd3,3860,,"[104.1, 67.9]",265963,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Escudero Palomo,6718.0,Right Wing,164,Getafe,216,"['ab801faf-74ba-430f-86be-67d3f03a92b9', 'ead6c19c-a4c0-4189-a2cf-460f9e92f02e']",21,,,,,,,,,,,,,,,,,Getafe,216,00:44:21.392,Carry,,2014/2015
,,,,"[54.8, 70.5]",,,,,,,,,,,1.713802,,,,,,,,,,,,,a948ebf5-110c-42e0-a121-02829cce33d5,3869,,"[54.8, 75.2]",265963,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Center Midfield,165,Barcelona,217,"['8b616628-ac7b-4cb5-b9f2-d08ca06380ba', 'e8efcf17-78e0-4a64-beea-9e812d8c6d40']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:44:45.171,Carry,,2014/2015
,,,,"[70.0, 63.0]",,,,,,,,,,,1.30558,,,,,,,,,,,,,ca3233db-8c5b-4f53-9c7e-292592445943,3876,,"[65.7, 63.7]",265963,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alejandro Felip Selma,27204.0,Left Defensive Midfield,166,Getafe,216,"['659ea191-9c00-4a32-b132-2863faf63a3f', 'b00079f9-fa7d-44d4-8a27-095327ae92b8']",22,,,,,,,,,,,,,,,,,Getafe,216,00:45:22.463,Carry,,2014/2015
,,,,"[65.7, 73.4]",,,,,,,,,,,1.652161,,,,,,,,,,,,,217b4efe-928a-48ac-a81b-13d9f0e3824f,3879,,"[71.2, 68.3]",265963,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,166,Getafe,216,"['0deaea36-1305-4654-ac70-0c05ecb5273a', '3c4c2914-499c-4c41-af7d-0db10de91078', '9cd66066-ffbd-4ae9-a93f-ea039258b24d']",24,,,,,,,,,,,,,,,,,Getafe,216,00:45:24.612,Carry,True,2014/2015
,,,,"[64.7, 64.2]",,,,,,,,,,,0.561749,,,,,,,,,,,,,1a7f3dfc-25bf-4ee3-b881-7df5016e0959,3883,,"[63.8, 62.3]",265963,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alejandro Felip Selma,27204.0,Left Defensive Midfield,166,Getafe,216,"['22b5f486-30ee-4a1c-a0f9-28a134d342cc', '9cbed2d7-8a94-4000-b301-bbb96f1533fa']",26,,,,,,,,,,,,,,,,,Getafe,216,00:45:26.860,Carry,,2014/2015
,,,,"[73.2, 68.3]",,,,,,,,,,,0.27836,,,,,,,,,,,,,997f4f18-b408-4b9d-80b4-7bda012695ba,3886,,"[71.0, 68.3]",265963,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,166,Getafe,216,"['315f3be2-0ca7-490b-9059-85d31c58eaa0', '7bb39a3f-3974-434f-8df0-a42531419c65']",28,,,,,,,,,,,,,,,,,Getafe,216,00:45:28.312,Carry,,2014/2015
,,,,"[60.5, 12.0]",,,,,,,,,,,0.810945,,,,,,,,,,,,,388c4ccb-e715-450d-8ac6-1c18c9dee2ac,3892,,"[58.0, 17.6]",265963,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Center Midfield,167,Barcelona,217,"['0e93fb96-761b-4b90-894c-a9a3c9571b00', '483f86cd-a7d1-4b14-8c7b-97c6b8a4a592', 'f635fffe-1e2c-4dc5-9805-0f2bd37bdbe6']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:45:30.894,Carry,True,2014/2015
,,,,"[76.0, 19.0]",,,,,,,,,,,4.140096,,,,,,,,,,,,,e79008a3-57e2-406b-94c9-da6bf4f96aee,3896,,"[71.7, 5.5]",265963,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,167,Barcelona,217,"['4629dd1d-437b-4842-be05-47ba73ac1910', '699d1c2e-e3a3-47de-9e93-825fc3ed85a1', 'e0f2e189-f591-4ee2-b9ed-1dba52b19b67']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:45:32.416,Carry,True,2014/2015
,,,,"[88.8, 31.7]",,,,,,,,,,,2.37228,,,,,,,,,,,,,a7a9fc25-cb4e-4bde-a5d4-d7800a3f97fe,3900,,"[75.9, 36.7]",265963,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,167,Barcelona,217,"['2a8b654f-77d3-41a3-869b-768e79aae70b', 'd8adf0a4-062c-4d8c-b01d-b8b1f1230659']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:45:37.885,Carry,,2014/2015
,,,,"[96.1, 30.3]",,,,,,,,,,,0.82032603,,,,,,,,,,,,,b31b53bd-8eeb-4675-8538-c106e68a00e5,3903,,"[95.9, 28.5]",265963,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,167,Barcelona,217,"['09707368-910d-4e86-8783-90d57f32d6ca', '16f893ce-4ea8-4f6f-8b68-029a66e7b91f']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:45:41.034,Carry,,2014/2015
,,,,"[38.2, 37.7]",,,,,,,,,,,0.890616,,,,,,,,,,,,,c529dffb-3f23-4d2f-a430-4e0cebe4f316,3907,,"[34.1, 42.0]",265963,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Right Wing,167,Barcelona,217,"['7c18ee2d-d78e-4357-9d47-87ab6af5fba1', 'f0c4441d-000c-4364-a87b-c46762897338']",43,,,,,,,,,,,,,,,,,Getafe,216,00:45:43.812,Carry,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,392c2b0d-3a09-4d11-8541-f0461ce6f2c7,23,,"[52.8, 68.5]",265963,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,,14,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.298,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2a777f36-e080-4049-a201-88e80e4f53f7,596,,"[58.6, 3.9]",265963,11,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,23,Barcelona,217,,54,,,,,,,,,,,,,,,,,Getafe,216,00:11:54.167,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dddf009a-8c88-4e09-a32c-bf2bdabeae7d,677,,"[115.5, 59.1]",265963,15,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,30,Barcelona,217,,13,,,,,,,,,,,,,,,,,Barcelona,217,00:15:13.098,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bbdf9eb1-f0a5-40eb-807d-561d9f4e7301,721,,"[108.5, 52.3]",265963,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,40,Barcelona,217,,37,,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.614,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,54499f33-370f-4eec-b5ab-356619db7e9a,733,,"[117.7, 57.0]",265963,16,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,40,Barcelona,217,['b11fe7ea-6151-4143-88a9-7da535cd1536'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.903,Miscontrol,True,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a028b88e-69a1-4af4-941a-841ef61f413c,1270,,"[85.8, 31.6]",265963,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,67,Barcelona,217,,13,,,,,,,,,,,,,,,,,Barcelona,217,00:32:13.390,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7caf8553-3aa2-46cc-b681-beb3f268e6c7,1321,,"[90.1, 34.7]",265963,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,69,Barcelona,217,,28,,,,,,,,,,,,,,,,,Barcelona,217,00:33:28.200,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,99fac2d5-9301-4197-9e5a-32a3ba82bcd9,1585,,"[95.9, 45.3]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,73,Barcelona,217,,10,,,,,,,,,,,,,,,,,Barcelona,217,00:37:10.090,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,daa27633-4f57-4571-901a-7ef2fce415cb,1761,,"[117.6, 21.5]",265963,41,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,77,Barcelona,217,,0,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.736,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3630f9cd-7adc-4013-8b15-fea850333178,1844,,"[62.7, 70.7]",265963,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,80,Getafe,216,['e4946c16-1213-4794-a571-c23080468850'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:43:21.602,Miscontrol,True,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,64db9279-882b-466a-a561-0d200e1a758b,1853,,"[67.8, 11.1]",265963,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,80,Getafe,216,,27,,,,,,,,,,,,,,,,,Getafe,216,00:43:27.268,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d3acb1e6-9637-451d-b95b-4fc6fccaf7b2,2237,,"[99.0, 6.4]",265963,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emiliano Buendía,11813.0,Left Wing,95,Getafe,216,['22b832aa-e032-4ffa-b3dc-d5c6e34c1cd3'],54,,,,,,,,,,,,,,,,,Getafe,216,00:06:54.893,Miscontrol,True,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5f21f471-900c-4783-82aa-88217015fbaf,2311,,"[87.0, 17.1]",265963,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,98,Barcelona,217,,15,,,,,,,,,,,,,,,,,Barcelona,217,00:08:15.074,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9c121958-b8fb-4c85-a550-ca140555320d,2319,,"[75.2, 76.4]",265963,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iván López Álvarez,6780.0,Center Forward,98,Barcelona,217,,20,,,,,,,,,,,,,,,,,Getafe,216,00:08:20.663,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,28974b97-fdca-4c9f-96c0-01523d3b441a,2364,,"[105.7, 25.5]",265963,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emiliano Buendía,11813.0,Left Wing,100,Getafe,216,['bab8f409-a806-41ab-bd96-f7fb59a3875e'],34,,,,,,,,,,,,,,,,,Getafe,216,00:09:34.701,Miscontrol,True,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,64c0e6f7-52fd-4c34-97ac-9c3391599bd8,2579,,"[87.4, 8.7]",265963,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,111,Barcelona,217,,8,,,,,,,,,,,,,,,,,Barcelona,217,00:15:08.844,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b1e537ba-0989-453c-8b8f-6df754855fa6,2917,,"[41.3, 2.1]",265963,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,123,Getafe,216,,37,,,,,,,,,,,,,,,,,Getafe,216,00:21:37.824,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,93da28e5-8c96-4c74-a60b-008a53b3eae7,3366,,"[91.5, 25.8]",265963,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván López Álvarez,6780.0,Center Forward,137,Getafe,216,,26,,,,,,,,,,,,,,,,,Getafe,216,00:31:26.578,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3b4293d4-5c46-4525-979c-711d2e486386,3479,,"[84.5, 40.5]",265963,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,140,Barcelona,217,,6,,,,,,,,,,,,,,,,,Barcelona,217,00:34:06.554,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,666f891a-a72c-4de0-824a-f0e8b05755af,3762,,"[94.3, 13.7]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,160,Barcelona,217,,54,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.020,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ca75fd4d-612e-4ae5-bdd9-6520be535c2b,24,,"[59.1, 6.3]",265963,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Buendía,11813.0,Left Wing,3,Getafe,216,,15,,,,,,,,,,,,,,,,,Getafe,216,00:00:15.844,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5884eb68-75dc-4401-a39c-0c15bf865667,49,,"[52.8, 28.7]",265963,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Center Back,4,Getafe,216,,35,,,,,,,,,,,,,,,,,Getafe,216,00:00:35.993,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bef73f4d-cb85-4bdb-aabb-54845e7cb43e,54,,"[63.2, 63.4]",265963,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro León Sánchez Gil,6907.0,Right Wing,4,Getafe,216,,40,,,,,,,,,,,,,,,,,Getafe,216,00:00:40.590,Ball Recovery,,2014/2015
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0d4adb5c-a4df-4585-ba03-ff6acc0e8929,146,,"[43.5, 71.0]",265963,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,7,Getafe,216,['78b815c3-ca38-44e7-af25-952927095814'],20,,,,,,,,,,,,,,,,,Getafe,216,00:02:20.060,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7221f283-a6c9-4242-b549-5439c0ba2fb5,166,,"[84.3, 19.8]",265963,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,,44,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.300,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1109c835-e6a3-40c1-a455-1296e1c91636,220,,"[69.0, 55.3]",265963,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Right Defensive Midfield,12,Getafe,216,,43,,,,,,,,,,,,,,,,,Getafe,216,00:03:43.882,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,64d80802-959d-4158-aa12-e4638cb60d82,230,,"[21.7, 3.9]",265963,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,13,Barcelona,217,['862e2a34-7c4b-4547-bb97-dbd25cc5055b'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.166,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e90c4ca9-ffaf-4a02-830f-16911ab8e06a,461,,"[67.5, 59.6]",265963,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,,41,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.836,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,502941e4-d46d-4a79-9d60-8926919d4e93,472,,"[82.9, 28.9]",265963,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,20,Barcelona,217,,53,,,,,,,,,,,,,,,,,Barcelona,217,00:09:53.791,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7c25a871-5ed3-4d57-9723-46717726232e,590,,"[21.0, 13.5]",265963,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Lago Soto,27054.0,Left Back,23,Barcelona,217,['b4d6bf7f-8152-4f40-b631-b7cfe3459bc4'],50,,,,,,,,,,,,,,,,,Getafe,216,00:11:50.344,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eda60e17-6a72-4804-9ee5-c6883191f58e,661,,"[3.3, 31.6]",265963,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,30,Barcelona,217,['678d1051-2f81-4b93-9e9b-c8acc5607210'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.011,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a87508a3-bdab-4312-a83b-59e893e79978,683,,"[59.9, 37.7]",265963,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mehdi Lacen,6745.0,Right Defensive Midfield,31,Getafe,216,['16cc0d22-59b5-4c1d-81a1-3780167ae734'],55,,,,,,,,,,,,,,,,,Getafe,216,00:15:55.516,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,88672ba8-48ce-4d79-bc77-dd53238b9eb4,724,,"[106.8, 76.0]",265963,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,40,Barcelona,217,['bd95d8c2-e71e-45a6-8d42-0d6dc0e4e591'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:16:42.073,Ball Recovery,True,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,377a0dba-a515-4e1b-96f7-f5e032936efc,770,,"[19.1, 24.1]",265963,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Roberto Lago Soto,27054.0,Left Back,43,Getafe,216,['31aa9d7e-b689-4a16-b516-2faa9a85fd1e'],35,,,,,,,,,,,,,,,,,Getafe,216,00:18:35.254,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2c095575-cce8-484e-a15d-44621025e773,883,,"[84.3, 75.7]",265963,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,50,Barcelona,217,,12,,,,,,,,,,,,,,,,,Barcelona,217,00:22:12.354,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c5b6a8a4-536e-437b-9eb3-23200bd9e053,906,,"[31.3, 29.4]",265963,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,54,Barcelona,217,['eff7f64e-790e-43be-8517-d0019e62bb66'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.126,Ball Recovery,True,2014/2015
